Election Code,Election Title,County Code,County Name,Contest Code,Contest Title,Candidate Number,Candidate Name,Votes,Party Code
1001090,2020 GENERAL ELECTION,17,Clay,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),001,Yes,3958,NON
1001090,2020 GENERAL ELECTION,17,Clay,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),002,No,845,NON
1001090,2020 GENERAL ELECTION,17,Clay,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),001,Yes,3944,NON
1001090,2020 GENERAL ELECTION,17,Clay,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),002,No,847,NON
1001090,2020 GENERAL ELECTION,17,Clay,17031200,"SUPERINTENDENT, CLAY COUNTY BOARD OF EDUCATION",001,Jared Wesley,5613,REP
1001090,2020 GENERAL ELECTION,17,Clay,17031200,"SUPERINTENDENT, CLAY COUNTY BOARD OF EDUCATION",002,Write-In,77,NON
1001090,2020 GENERAL ELECTION,17,Clay,17031300,"MEMBER, CLAY COUNTY BOARD OF EDUCATION, DISTRICT NO. 3",001,Eddie Branch,1056,REP
1001090,2020 GENERAL ELECTION,17,Clay,17031300,"MEMBER, CLAY COUNTY BOARD OF EDUCATION, DISTRICT NO. 3",002,Anna Fables,342,IND
1001090,2020 GENERAL ELECTION,17,Clay,17031300,"MEMBER, CLAY COUNTY BOARD OF EDUCATION, DISTRICT NO. 3",003,Write-In,3,NON
1001090,2020 GENERAL ELECTION,17,Clay,17031400,"MEMBER, CLAY COUNTY COMMISSION, DISTRICT NO. 1",001,Billy Robertson,1352,REP
1001090,2020 GENERAL ELECTION,17,Clay,17031400,"MEMBER, CLAY COUNTY COMMISSION, DISTRICT NO. 1",002,Write-In,11,NON
1001090,2020 GENERAL ELECTION,17,Clay,17031500,"MEMBER, CLAY COUNTY COMMISSION, DISTRICT NO. 2",001,Roy Johnson,1314,REP
1001090,2020 GENERAL ELECTION,17,Clay,17031500,"MEMBER, CLAY COUNTY COMMISSION, DISTRICT NO. 2",002,Write-In,6,NON
1001090,2020 GENERAL ELECTION,17,Clay,17031600,"MEMBER, CLAY COUNTY COMMISSION, DISTRICT NO. 3",001,Shane Davidson,1318,REP
1001090,2020 GENERAL ELECTION,17,Clay,17031600,"MEMBER, CLAY COUNTY COMMISSION, DISTRICT NO. 3",002,Write-In,10,NON
1001090,2020 GENERAL ELECTION,17,Clay,17031700,"MEMBER, CLAY COUNTY COMMISSION, DISTRICT NO. 4",001,Jamey Crawford,1069,REP
1001090,2020 GENERAL ELECTION,17,Clay,17031700,"MEMBER, CLAY COUNTY COMMISSION, DISTRICT NO. 4",002,Write-In,14,NON
1001090,2020 GENERAL ELECTION,17,Clay,17031800,"MEMBER, CLAY COUNTY COMMISSION, DISTRICT NO. 5",001,Ricky Burney,727,DEM
1001090,2020 GENERAL ELECTION,17,Clay,17031800,"MEMBER, CLAY COUNTY COMMISSION, DISTRICT NO. 5",002,Write-In,26,NON
1001090,2020 GENERAL ELECTION,17,Clay,17031900,CLAY COUNTY REVENUE COMMISSIONER,001,Ronald Robertson,5708,REP
1001090,2020 GENERAL ELECTION,17,Clay,17031900,CLAY COUNTY REVENUE COMMISSIONER,002,Write-In,55,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,001,Joseph R. Biden,672,DEM
1001090,2020 GENERAL ELECTION,18,Cleburne,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,002,Donald J. Trump,6472,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,003,Jo Jorgensen,58,IND
1001090,2020 GENERAL ELECTION,18,Cleburne,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,004,Write-In,8,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00100900,UNITED STATES SENATOR,001,Doug Jones,839,DEM
1001090,2020 GENERAL ELECTION,18,Cleburne,00100900,UNITED STATES SENATOR,002,Tommy Tuberville,6308,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,00100900,UNITED STATES SENATOR,003,Write-In,5,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00100930,"UNITED STATES REPRESENTATIVE, 3RD CONGRESSIONAL DISTRICT",001,Adia Winfrey,641,DEM
1001090,2020 GENERAL ELECTION,18,Cleburne,00100930,"UNITED STATES REPRESENTATIVE, 3RD CONGRESSIONAL DISTRICT",002,Mike Rogers,6479,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,00100930,"UNITED STATES REPRESENTATIVE, 3RD CONGRESSIONAL DISTRICT",003,Write-In,4,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",001,Greg Shaw,6345,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",002,Write-In,27,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",001,Brad Mendheim,6331,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",002,Write-In,28,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",001,"William C. ""Bill"" Thompson",6308,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",002,Write-In,30,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",001,Matt Fridy,6308,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",002,Write-In,26,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",001,Mary Windom,6318,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",002,Write-In,23,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",001,Beth Kellum,6313,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",002,Write-In,21,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",001,Laura Casey,809,DEM
1001090,2020 GENERAL ELECTION,18,Cleburne,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",002,Twinkle Andress Cavanaugh,6162,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",003,Write-In,6,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00117000,"CIRCUIT COURT JUDGE, 7TH JUDICIAL CIRCUIT, PLACE 4",001,Peggy P. Miller Lacher,6324,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,00117000,"CIRCUIT COURT JUDGE, 7TH JUDICIAL CIRCUIT, PLACE 4",002,Write-In,22,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),001,Yes,5130,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),002,No,659,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),001,Yes,2378,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),002,No,2620,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),001,Yes,3723,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),002,No,1449,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),001,Yes,2819,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),002,No,2211,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),001,Yes,4052,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),002,No,758,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),001,Yes,4071,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),002,No,755,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,18031300,"DISTRICT COURT JUDGE, CLEBURNE COUNTY",001,Melody Walker,6466,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,18031300,"DISTRICT COURT JUDGE, CLEBURNE COUNTY",002,Write-In,24,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,18031400,"MEMBER, CLEBURNE COUNTY COMMISSION, DISTRICT NO. 1",001,Laura Morrow Cobb,1521,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,18031400,"MEMBER, CLEBURNE COUNTY COMMISSION, DISTRICT NO. 1",002,Write-In,18,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,18031500,"MEMBER, CLEBURNE COUNTY COMMISSION, DISTRICT NO. 4",001,Roger Hill,1797,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,18031500,"MEMBER, CLEBURNE COUNTY COMMISSION, DISTRICT NO. 4",002,Write-In,12,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,18031600,CLEBURNE COUNTY REVENUE COMMISSIONER,001,Joyce Robinson Fuller,6528,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,18031600,CLEBURNE COUNTY REVENUE COMMISSIONER,002,Write-In,26,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,18031700,"SUPERINTENDENT, CLEBURNE COUNTY BOARD OF EDUCATION",001,Chad Young,6478,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,18031700,"SUPERINTENDENT, CLEBURNE COUNTY BOARD OF EDUCATION",002,Write-In,44,NON
1001090,2020 GENERAL ELECTION,18,Cleburne,18031800,"MEMBER, CLEBURNE COUNTY BOARD OF EDUCATION, AT LARGE",001,Chad Smith,6370,REP
1001090,2020 GENERAL ELECTION,18,Cleburne,18031800,"MEMBER, CLEBURNE COUNTY BOARD OF EDUCATION, AT LARGE",002,Write-In,19,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,001,Joseph R. Biden,5050,DEM
1001090,2020 GENERAL ELECTION,19,Coffee,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,002,Donald J. Trump,16832,REP
1001090,2020 GENERAL ELECTION,19,Coffee,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,003,Jo Jorgensen,262,IND
1001090,2020 GENERAL ELECTION,19,Coffee,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,004,Write-In,36,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00100900,UNITED STATES SENATOR,001,Doug Jones,5723,DEM
1001090,2020 GENERAL ELECTION,19,Coffee,00100900,UNITED STATES SENATOR,002,Tommy Tuberville,16335,REP
1001090,2020 GENERAL ELECTION,19,Coffee,00100900,UNITED STATES SENATOR,003,Write-In,25,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00100920,"UNITED STATES REPRESENTATIVE, 2ND CONGRESSIONAL DISTRICT",001,Phyllis Harvey-Hall,4850,DEM
1001090,2020 GENERAL ELECTION,19,Coffee,00100920,"UNITED STATES REPRESENTATIVE, 2ND CONGRESSIONAL DISTRICT",002,Barry Moore,17141,REP
1001090,2020 GENERAL ELECTION,19,Coffee,00100920,"UNITED STATES REPRESENTATIVE, 2ND CONGRESSIONAL DISTRICT",003,Write-In,15,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",001,Greg Shaw,17568,REP
1001090,2020 GENERAL ELECTION,19,Coffee,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",002,Write-In,225,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",001,Brad Mendheim,17555,REP
1001090,2020 GENERAL ELECTION,19,Coffee,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",002,Write-In,211,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",001,"William C. ""Bill"" Thompson",17554,REP
1001090,2020 GENERAL ELECTION,19,Coffee,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",002,Write-In,204,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",001,Matt Fridy,17419,REP
1001090,2020 GENERAL ELECTION,19,Coffee,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",002,Write-In,205,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",001,Mary Windom,17463,REP
1001090,2020 GENERAL ELECTION,19,Coffee,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",002,Write-In,199,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",001,Beth Kellum,17411,REP
1001090,2020 GENERAL ELECTION,19,Coffee,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",002,Write-In,207,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",001,Laura Casey,5221,DEM
1001090,2020 GENERAL ELECTION,19,Coffee,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",002,Twinkle Andress Cavanaugh,16353,REP
1001090,2020 GENERAL ELECTION,19,Coffee,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",003,Write-In,22,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),001,Yes,16605,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),002,No,2838,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),001,Yes,8961,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),002,No,8453,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),001,Yes,13026,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),002,No,4822,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),001,Yes,11159,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),002,No,6535,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),001,Yes,13058,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),002,No,3341,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),001,Yes,13129,NON
1001090,2020 GENERAL ELECTION,19,Coffee,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),002,No,3262,NON
1001090,2020 GENERAL ELECTION,19,Coffee,19031200,"DISTRICT COURT JUDGE, COFFEE COUNTY, PLACE NO. 1",001,Josh Wilson,17654,REP
1001090,2020 GENERAL ELECTION,19,Coffee,19031200,"DISTRICT COURT JUDGE, COFFEE COUNTY, PLACE NO. 1",002,Write-In,198,NON
1001090,2020 GENERAL ELECTION,19,Coffee,19031300,"MEMBER, COFFEE COUNTY COMMISSION, DISTRICT NO. 1",001,Dean Smith,3062,REP
1001090,2020 GENERAL ELECTION,19,Coffee,19031300,"MEMBER, COFFEE COUNTY COMMISSION, DISTRICT NO. 1",002,Hilton A. Morgan III,287,IND
1001090,2020 GENERAL ELECTION,19,Coffee,19031300,"MEMBER, COFFEE COUNTY COMMISSION, DISTRICT NO. 1",003,Write-In,10,NON
1001090,2020 GENERAL ELECTION,19,Coffee,19031400,"MEMBER, COFFEE COUNTY COMMISSION, DISTRICT NO. 2",001,Kim Ellis,2224,REP
1001090,2020 GENERAL ELECTION,19,Coffee,19031400,"MEMBER, COFFEE COUNTY COMMISSION, DISTRICT NO. 2",002,Write-In,54,NON
1001090,2020 GENERAL ELECTION,19,Coffee,19031500,"MEMBER, COFFEE COUNTY COMMISSION, DISTRICT NO. 3",001,Josh Carnley,2601,REP
1001090,2020 GENERAL ELECTION,19,Coffee,19031500,"MEMBER, COFFEE COUNTY COMMISSION, DISTRICT NO. 3",002,Write-In,13,NON
1001090,2020 GENERAL ELECTION,19,Coffee,19031600,"MEMBER, COFFEE COUNTY COMMISSION, DISTRICT NO. 4",001,"Frank ""Al"" Britt",2838,REP
1001090,2020 GENERAL ELECTION,19,Coffee,19031600,"MEMBER, COFFEE COUNTY COMMISSION, DISTRICT NO. 4",002,Write-In,37,NON
1001090,2020 GENERAL ELECTION,19,Coffee,19031700,"MEMBER, COFFEE COUNTY COMMISSION, DISTRICT NO. 5",001,Jimmy E. Jones,1469,DEM
1001090,2020 GENERAL ELECTION,19,Coffee,19031700,"MEMBER, COFFEE COUNTY COMMISSION, DISTRICT NO. 5",002,Write-In,54,NON
1001090,2020 GENERAL ELECTION,19,Coffee,19031800,"MEMBER, COFFEE COUNTY COMMISSION, DISTRICT NO. 6",001,Jim Thompson,3017,REP
1001090,2020 GENERAL ELECTION,19,Coffee,19031800,"MEMBER, COFFEE COUNTY COMMISSION, DISTRICT NO. 6",002,Write-In,37,NON
1001090,2020 GENERAL ELECTION,19,Coffee,19031900,"MEMBER, COFFEE COUNTY COMMISSION, DISTRICT NO. 7",001,Tom Grimsley,2596,REP
1001090,2020 GENERAL ELECTION,19,Coffee,19031900,"MEMBER, COFFEE COUNTY COMMISSION, DISTRICT NO. 7",002,Write-In,34,NON
1001090,2020 GENERAL ELECTION,19,Coffee,19032000,COFFEE COUNTY REVENUE COMMISSIONER,001,Ronnie Burns,17741,REP
1001090,2020 GENERAL ELECTION,19,Coffee,19032000,COFFEE COUNTY REVENUE COMMISSIONER,002,Write-In,213,NON
1001090,2020 GENERAL ELECTION,19,Coffee,19032100,"MEMBER, COFFEE COUNTY BOARD OF EDUCATION, DISTRICT NO. 1",001,Brian R. McLeod,3171,REP
1001090,2020 GENERAL ELECTION,19,Coffee,19032100,"MEMBER, COFFEE COUNTY BOARD OF EDUCATION, DISTRICT NO. 1",002,Write-In,15,NON
1001090,2020 GENERAL ELECTION,19,Coffee,19032200,"MEMBER, COFFEE COUNTY BOARD OF EDUCATION, DISTRICT NO. 7",001,Sherry I. Eddins,2589,REP
1001090,2020 GENERAL ELECTION,19,Coffee,19032200,"MEMBER, COFFEE COUNTY BOARD OF EDUCATION, DISTRICT NO. 7",002,Write-In,33,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,001,Joseph R. Biden,7057,DEM
1001090,2020 GENERAL ELECTION,20,Colbert,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,002,Donald J. Trump,17311,REP
1001090,2020 GENERAL ELECTION,20,Colbert,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,003,Jo Jorgensen,239,IND
1001090,2020 GENERAL ELECTION,20,Colbert,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,004,Write-In,61,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00100900,UNITED STATES SENATOR,001,Doug Jones,8041,DEM
1001090,2020 GENERAL ELECTION,20,Colbert,00100900,UNITED STATES SENATOR,002,Tommy Tuberville,16482,REP
1001090,2020 GENERAL ELECTION,20,Colbert,00100900,UNITED STATES SENATOR,003,Write-In,50,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00100940,"UNITED STATES REPRESENTATIVE, 4TH CONGRESSIONAL DISTRICT",001,Rick Neighbors,6925,DEM
1001090,2020 GENERAL ELECTION,20,Colbert,00100940,"UNITED STATES REPRESENTATIVE, 4TH CONGRESSIONAL DISTRICT",002,Robert Aderholt,17371,REP
1001090,2020 GENERAL ELECTION,20,Colbert,00100940,"UNITED STATES REPRESENTATIVE, 4TH CONGRESSIONAL DISTRICT",003,Write-In,14,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",001,Greg Shaw,17928,REP
1001090,2020 GENERAL ELECTION,20,Colbert,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",002,Write-In,266,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",001,Brad Mendheim,17831,REP
1001090,2020 GENERAL ELECTION,20,Colbert,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",002,Write-In,263,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",001,"William C. ""Bill"" Thompson",17889,REP
1001090,2020 GENERAL ELECTION,20,Colbert,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",002,Write-In,246,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",001,Matt Fridy,17721,REP
1001090,2020 GENERAL ELECTION,20,Colbert,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",002,Write-In,246,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",001,Mary Windom,17753,REP
1001090,2020 GENERAL ELECTION,20,Colbert,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",002,Write-In,230,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",001,Beth Kellum,17708,REP
1001090,2020 GENERAL ELECTION,20,Colbert,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",002,Write-In,229,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",001,Laura Casey,7456,DEM
1001090,2020 GENERAL ELECTION,20,Colbert,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",002,Twinkle Andress Cavanaugh,16485,REP
1001090,2020 GENERAL ELECTION,20,Colbert,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",003,Write-In,28,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00104500,STATE BOARD OF EDUCATION MEMBER DISTRICT 7,001,Belinda Palmer McRae,17726,REP
1001090,2020 GENERAL ELECTION,20,Colbert,00104500,STATE BOARD OF EDUCATION MEMBER DISTRICT 7,002,Write-In,228,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),001,Yes,17077,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),002,No,4289,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),001,Yes,8924,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),002,No,10156,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),001,Yes,12863,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),002,No,6603,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),001,Yes,11914,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),002,No,7272,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),001,Yes,14313,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),002,No,4231,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),001,Yes,14597,NON
1001090,2020 GENERAL ELECTION,20,Colbert,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),002,No,4150,NON
1001090,2020 GENERAL ELECTION,20,Colbert,20031300,"MEMBER, COLBERT COUNTY COMMISSION, DISTRICT NO. 1",001,Tommy Barnes,2877,REP
1001090,2020 GENERAL ELECTION,20,Colbert,20031300,"MEMBER, COLBERT COUNTY COMMISSION, DISTRICT NO. 1",002,Write-In,41,NON
1001090,2020 GENERAL ELECTION,20,Colbert,20031400,"MEMBER, COLBERT COUNTY COMMISSION, DISTRICT NO. 2",001,Tyrus Mansell,2864,REP
1001090,2020 GENERAL ELECTION,20,Colbert,20031400,"MEMBER, COLBERT COUNTY COMMISSION, DISTRICT NO. 2",002,Write-In,45,NON
1001090,2020 GENERAL ELECTION,20,Colbert,20031500,"MEMBER, COLBERT COUNTY COMMISSION, DISTRICT NO. 3",001,Jimmy Gardiner,3624,REP
1001090,2020 GENERAL ELECTION,20,Colbert,20031500,"MEMBER, COLBERT COUNTY COMMISSION, DISTRICT NO. 3",002,Write-In,31,NON
1001090,2020 GENERAL ELECTION,20,Colbert,20031600,"MEMBER, COLBERT COUNTY COMMISSION, DISTRICT NO. 4",001,Tori Bailey,2615,DEM
1001090,2020 GENERAL ELECTION,20,Colbert,20031600,"MEMBER, COLBERT COUNTY COMMISSION, DISTRICT NO. 4",002,Write-In,63,NON
1001090,2020 GENERAL ELECTION,20,Colbert,20031700,"MEMBER, COLBERT COUNTY COMMISSION, DISTRICT NO. 5",001,Casey Jerome Eggleston,864,DEM
1001090,2020 GENERAL ELECTION,20,Colbert,20031700,"MEMBER, COLBERT COUNTY COMMISSION, DISTRICT NO. 5",002,Darol Bendall,3742,REP
1001090,2020 GENERAL ELECTION,20,Colbert,20031700,"MEMBER, COLBERT COUNTY COMMISSION, DISTRICT NO. 5",003,Write-In,1,NON
1001090,2020 GENERAL ELECTION,20,Colbert,20031800,"MEMBER, COLBERT COUNTY COMMISSION, DISTRICT NO. 6",001,"Charles L. ""Charlie"" Hovater",1338,DEM
1001090,2020 GENERAL ELECTION,20,Colbert,20031800,"MEMBER, COLBERT COUNTY COMMISSION, DISTRICT NO. 6",002,David C. Isom,2754,REP
